code,question,options
sobrepeso_2140," Papá  -  Viva/o Tu padre vivo, ¿padecía sobrepeso/ obesidad entre los 21-40 años?",Y = Sí|N = No
sobrepeso_4160," Papá  -  Viva/o Tu padre vivo, ¿padecía sobrepeso/ obesidad entre los 41-60 años?",Y = Sí|N = No
sobrepeso_m60," Papá  -  Viva/o Tu padre vivo, ¿padecía sobrepeso/ obesidad  desde sus 60 años en adelante?",Y = Sí|N = No
sobrepeso_otro," Papá  -  Viva/o Tu padre vivo, ¿padecía sobrepeso/ obesidad?Otro rango de edad",
tratamiento," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
tx_020," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 0-20 años?",Y = Sí|N = No
tx_2140," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 21-40 años?",Y = Sí|N = No
tx_4160," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad entre los 41-60 años?",Y = Sí|N = No
tx_m60," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad desde sus 60 años en adelante?",Y = Sí|N = No
tx_otro," Papá  -  Viva/o Tu padre vivo, ¿consultó o recibió tratamiento de un profesional de la salud al respecto sobrepeso u obesidad? Otro rango de edad",
ejercicios," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
ejercicios_020," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios entre los 0-20 años?",Y = Sí|N = No
ejercicios_2140," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios entre los 21-40 años?",Y = Sí|N = No
ejercicios_4160," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios entre los 41-60 años?",Y = Sí|N = No
ejercicios_m60," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios desde sus 60 años en adelante?",Y = Sí|N = No
ejercicios_otro," Papá  -  Viva/o Tu padre vivo, ¿hacía ejercicios? Otro rango de edad",
fumar," Papá  -  Viva/o Tu padre vivo, ¿fuma/fumaba habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
fumar_020," Papá  -  Viva/o Tu padre vivo, ¿fumaba habitualmente entre los 0-20 años?",Y = Sí|N = No
fumar_2140," Papá  -  Viva/o Tu padre vivo, ¿fumaba habitualmente entre los 21-40 años?",Y = Sí|N = No
fumar_4160," Papá  -  Viva/o Tu padre vivo, ¿fumaba habitualmente entre los 41-60 años?",Y = Sí|N = No
fumar_m60," Papá  -  Viva/o Tu padre vivo, ¿fumaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
fumar_otro," Papá  -  Viva/o Tu padre vivo, ¿fumaba habitualmente? Otro rango de edad",
tomar," Papá  -  Viva/o Tu padre vivo, ¿toma/tomaba habitualmente?",A01 = Sí|A02 = No|A03 = No sé|A04 = No aplica
tomar_020," Papá  -  Viva/o Tu padre vivo, ¿tomaba habitualmente entre los 0-20 años?",Y = Sí|N = No
tomar_2140," Papá  -  Viva/o Tu padre vivo, ¿tomaba habitualmente entre los 21-40 años?",Y = Sí|N = No
tomar_4160," Papá  -  Viva/o Tu padre vivo, ¿tomaba habitualmente entre los 41-60 años?",Y = Sí|N = No
tomar_m60," Papá  -  Viva/o Tu padre vivo, ¿tomaba habitualmente desde sus 60 años en adelante?",Y = Sí|N = No
tomar_otro," Papá  -  Viva/o Tu padre vivo, ¿tomaba habitualmente? Otro rango de edad",
comer," Papá  -  Viva/o Tu padre vivo, come/comía saludablemente habitualmente?",A2 = Sí|A3 = No|A4 = No sé|A5 = No aplica
comer_020," Papá  -  Viva/o Tu padre vivo, ¿comió saludable entre los 0-20 años?",Y = Sí|N = No
comer_2140," Papá  -  Viva/o Tu padre vivo, ¿comió saludable entre los 21-40 años?",Y = Sí|N = No
comer_4160," Papá  -  Viva/o Tu padre vivo, ¿comió saludable entre los 41-60 años?",Y = Sí|N = No
comer_m60," Papá  -  Viva/o Tu padre vivo, ¿comió saludable desde sus 60 años en adelante?",Y = Sí|N = No
comer_otro," Papá  -  Viva/o Tu padre vivo, ¿comió saludable en su vida? Otro rango de edad",
estudios," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente?",A2 = Nunca|A3 = Cada año|A4 = Cada 5 años|A9 = Cada 10 años|A6 = Únicamente cuando se sentía mal|A7 = No sé
estudio_b," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Estudios de bioquímica sanguínea",Y = Sí|N = No
estudio_h," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Biometría hemática",Y = Sí|N = No
estudio_e," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Electrocardiograma",Y = Sí|N = No
estudio_m," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Papanicolau y mastografía",Y = Sí|N = No
estudio_p," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revision de prostata",Y = Sí|N = No
estudio_g," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Revisiones generales",Y = Sí|N = No
estudio_n," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? No sé",Y = Sí|N = No
estudio_o," Papá  -  Viva/o Tu padre vivo, ¿se realizaba estudios de salud habitualmente? ¿qué estudios? Otra opción",
vacuna," Papá  -  Viva/o Tu padre vivo, en campaña de vacunación contra Influenza ¿se vacunaba?",A2 = No|A3 = No sé
dx_sobrepeso," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Sobrepeso u obesidad",Y = Sí|N = No
dx_sobre_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Sobrepeso u obesidad",
dx_diabetes," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Diabetes",Y = Sí|N = No
dx_diab_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Diabetes",
dx_respiratorio," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
dx_resp_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema respiratorio ",
dx_adiccion," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
dx_adiccion_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otra adicción",
dx_toc," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
dx_toc_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno obsesivo compulsivo",
dx_depresion," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
dx_depre_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Depresión",
dx_ansiedad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
dx_ansi_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Ansiedad",
dx_atracon," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
dx_atra_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de atracón",
dx_alimentacion," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
dx_alim_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Trastorno de la alimentación (bulimia, anorexia)",
dx_covid19," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
dx_covid_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? COVID19",
dx_tabaquismo," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
dx_taba_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Tabaquismo",
dx_alcoholismo," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
dx_alco_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Alcoholismo",
dx_prediabetes," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Prediabetes",Y = Sí|N = No
dx_pred_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Prediabetes",
dx_sindmetabol," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Síndrome metabólico",Y = Sí|N = No
dx_sinmet_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Síndrome metabólico",
dx_cancer," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
dx_canc_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Cáncer",
dx_trigliceridos," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
dx_trig_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Triglicéridos altos",
dx_colesterol," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
dx_col_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Colesterol alto",
dx_hipertension," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
dx_hiper_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Hipertensión",
dx_cardiovascular," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
dx_cardio_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Algún problema cardiovascular",
dx_otro," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
dx_otro_edad," Papá  -  Viva/o Tu padre vivo, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿A qué edad? Otro",
vive," Abuela Materna  - Tu abuela materna, ¿está viva?",Y = Sí|N = No
escolaridad," Abuela Materna  - Tu abuela materna, ¿cuál es/era la escolaridad máxima de tu abuela materna?",A1 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
escolaridad_otra," Abuela Materna  - Tu abuela materna, ¿cuál es/era la escolaridad máxima de tu abuela materna? Otra opción",A8 = Otra opción
trabajo," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? ",A2 = Actividades deportivas|A3 = Artista|A4 = Chofer|A5 = Comerciante sector formal|A6 = Comerciante sector informal|A7 = Empresario|A8 = Comercio Virtual|A9 = Atención a clientes|A10 = Administrativo|A11 = Gubernamental administrativo|A12 = Empleado gubernamental|A16 = Operador de maquinaria móvil|A17 = Personal técnico|A18 = Área educativa|A19 = Profesionista independiente|A20 = Seguridad|A21 = Área de la salud|A22 = Construcción|A23 = Fábrica|A24 = Agricultura|A25 = No trabaja/ trabajaba
trab_deporte," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
trab_dep_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
trab_artes," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
trab_art_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Artista: Otra opción",
trab_chofer," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbús|A5 = Camiones
trab_chofer_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
trab_comerciof," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor por cuenta propia (negocio propio)
trab_comf_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
trab_comercioi," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal",A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores y productos en un puesto no establecido|A5 = Productos en un puesto no establecido
trab_comi_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
trab_empresario," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
trab_empre_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
trab_ecommerce," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A01 = Vendedor de productos por internet (mercado pago, Amazon, Instagram, etc.)"
trab_eco_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
trab_clientes," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Atención a clientes","A3 = Atención a clientes|A6 = Recepcionista|A4 = Vendedor de tiendas departamentales/promotor de seguros, telefonía"
trab_client_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
trab_administrativo," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
trab_admin_otro," Abuela Materna  - Tu abuela materna, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",A8 = Otra opción
