code,question,options
trabajo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente?",2 = Actividades deportivas|3 = Artista|4 = Chofer|5 = Comerciante sector formal|6 = Comerciante sector informal|7 = Empresario|8 = Comercio Virtual|9 = Atención a clientes|10 = Administrativo|11 = Gubernamental administrativo|12 = Empleado gubernamental|15 = Operador de maquinaria móvil|16 = Personal técnico|17 = Área educativa|18 = Profesionista independiente|19 = Seguridad|20 = Área de la salud|21 = Construcción|22 = Fábrica|23 = Agricultura|24 = No trabaja/trabajaba
trabajo_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Otro",
trab_deporte," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
trab_dep_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
trab_artes," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
trab_art_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Artista: Otra opción",
trab_chofer," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbus|A5 = Camiones
trab_chofer_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
trab_comerciof," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor por cuenta propia (negocio propio)
trab_comf_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
trab_comercioi," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal","A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores, productos en un puesto no establecido"
trab_comi_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
trab_empresario," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
trab_empre_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
trab_ecommerce," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A2 = Vendedor de productos por internet (mercado pago, amazon, instagram, etc.)"
trab_eco_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
trab_clientes," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Atención a clientes",A2 = Atención a clientes|A3 = Recepcionista|A4 = Vendedor de tiendas departamentales|A5 = Promotor de seguros|A6 = Telefonía
trab_client_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
trab_administrativo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
trab_admin_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",
trab_emple_gob," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental",A1 = ¿DE QUÉ TIPO?
trab_emple_gob_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental: Otra opción",
trab_gobierno," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo","A2 = Jefe de departamento|A3 = Jefe de área, subdirector|A4 = Subadministrador|A5 = Director|A6 = Administrador|A7 = Director general|A8 = Administrador general"
trab_gob_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo: Otra opción",
trab_maquinaria," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil",A1 = ¿DE QUÉ TIPO?
trab_maq_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil: Otra opción",
trab_tecnico," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Personal técnico",A1 = ¿DE QUÉ TIPO?
trab_tec_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Personal técnico: Otra opción",
trab_educativo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
trab_educ_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
trab_independiente," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
trab_ind_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
trab_seguridad," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
trab_seg_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
trab_salud," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
trab_sal_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
trab_construc," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
trab_const_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
trab_fabrica," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Fábrica",A2 = Empleado
trab_fab_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Fábrica: Otra opción",
trab_agricultura," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
trab_agric_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
sobrepeso," - Tu amigo 5, ¿qué proporción tienen sobrepeso y obesidad?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
sobrepeso_alternativo," - Tu circulo social, ¿qué proporción tienen sobrepeso y obesidad? Otro",
ejercicios," - Tu circulo social, ¿qué proporción hace ejercicio habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
ejercicios_alternativo," - Tu circulo social, ¿qué proporción hace ejercicio habitualmente? Otro",
fumar," - Tu circulo social, ¿qué proporción fuma habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
fumar_alternativo," - Tu circulo social, ¿qué proporción fuma habitualmente? Otro",
tomar," - Tu circulo social, ¿qué proporción toma habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
tomar_alternativo," - Tu circulo social, ¿qué proporción toma habitualmente? Otro",
comer," - Tu circulo social, ¿qué proporción se alimenta sanamente habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
comer_alternativo," - Tu circulo social, ¿qué proporción se alimenta sanamente habitualmente? Otro",
estudios," - Tu circulo social, ¿qué proporción se realiza estudios clínicos habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
estudios_alternativo," - Tu circulo social, ¿qué proporción se realiza estudios clínicos habitualmente? Otro",
