code,question,options
Am5_dx_hipertension," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Hipertensión",Y = Sí|N = No
Am5_dx_hiper_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Hipertensión",
Am5_dx_colesterol," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Colesterol alto",Y = Sí|N = No
Am5_dx_col_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Colesterol alto",
Am5_dx_trigliceridos," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Triglicéridos altos",Y = Sí|N = No
Am5_dx_trig_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Triglicéridos altos",
Am5_dx_cancer," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Cáncer",Y = Sí|N = No
Am5_dx_canc_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Cáncer",
Am5_dx_cardiovascular," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud?  Algún problema cardiovascular",Y = Sí|N = No
Am5_dx_cardio_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema cardiovascular",
Am5_dx_respiratorio," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Algún problema respiratorio",Y = Sí|N = No
Am5_dx_resp_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Algún problema respiratorio ",
Am5_dx_covid19," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? COVID19",Y = Sí|N = No
Am5_dx_covid_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? COVID19",
Am5_dx_alcoholismo," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Alcoholismo",Y = Sí|N = No
Am5_dx_alco_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Alcoholismo",
Am5_dx_tabaquismo," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Tabaquismo",Y = Sí|N = No
Am5_dx_taba_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Tabaquismo",
Am5_dx_alimentacion," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de la alimentación (bulimia, anorexia)",Y = Sí|N = No
Am5_dx_alim_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de la alimentación (bulimia, anorexia)",
Am5_dx_atracon," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno de atracón",Y = Sí|N = No
Am5_dx_atra_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno de atracón",
Am5_dx_ansiedad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Ansiedad",Y = Sí|N = No
Am5_dx_ansi_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Ansiedad",
Am5_dx_depresion," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Depresión",Y = Sí|N = No
Am5_dx_depre_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Depresión",
Am5_dx_toc," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Trastorno obsesivo compulsivo",Y = Sí|N = No
Am5_dx_toc_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Trastorno obsesivo compulsivo",
Am5_dx_adiccion," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otra adicción",Y = Sí|N = No
Am5_dx_adiccion_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otra adicción",
Am5_dx_otro," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? Otro",Y = Sí|N = No
Am5_dx_otro_edad," - Tu amigo 5, ¿desarrolló o se le ha  diagnosticado alguna de las siguientes enfermedades por un profesional de la salud? ¿Y a qué edad? Otro",
Am5_escolaridad_sec," - Tu amigo 5, ¿en dónde estudió la secundaria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am5_escolaridad_pre," - Tu amigo 5, ¿en dónde estudió la preparatoria?",A2 = Pública|A3 = Privada|A4 = No sé|A5 = No la estudió
Am5_escolaridad_max," - Tu amigo 5, ¿cuál es su escolaridad máxima?",A89 = Ninguno|A2 = Primaria|A3 = Secundaria|A4 = Preparatoria/Bachillerato|A5 = Licenciatura|A6 = Maestría|A7 = Doctorado
Am5_escolaridad_max_otro," - Tu amigo 5, ¿cuál es su escolaridad máxima? Otro",
Am5_trabajo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente?",2 = Actividades deportivas|3 = Artista|4 = Chofer|5 = Comerciante sector formal|6 = Comerciante sector informal|7 = Empresario|8 = Comercio Virtual|9 = Atención a clientes|10 = Administrativo|11 = Gubernamental administrativo|12 = Empleado gubernamental|15 = Operador de maquinaria móvil|16 = Personal técnico|17 = Área educativa|18 = Profesionista independiente|19 = Seguridad|20 = Área de la salud|21 = Construcción|22 = Fábrica|23 = Agricultura|24 = No trabaja/trabajaba
Am5_trabajo_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Otro",
Am5_trab_deporte," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas",A2 = Entrenador de gimnasio|A3 = Profesor de clases deportivas
Am5_trab_dep_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Actividades deportivas: Otra opción",
Am5_trab_artes," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Artista",A2 = Fotógrafo|A3 = Pintor|A4 = Músico|A5 = Cantante
Am5_trab_art_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Artista: Otra opción",
Am5_trab_chofer," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Chofer",A2 = Taxista|A3 = Uber|A4 = Microbus|A5 = Camiones
Am5_trab_chofer_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Chofer: Otra opción",
Am5_trab_comerciof," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal",A2 = Vendedor por cuenta propia (negocio propio)
Am5_trab_comf_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector formal: Otra opción",
Am5_trab_comercioi," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal","A2 = Vendedor de comida|A3 = Periódicos|A4 = Flores, productos en un puesto no establecido"
Am5_trab_comi_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comerciante sector informal: Otra opción",
Am5_trab_empresario," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empresario",A2 = Dueño|A3 = Director o gerente
Am5_trab_empre_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empresario: Otra opción",
Am5_trab_ecommerce," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual","A2 = Vendedor de productos por internet (mercado pago, amazon, instagram, etc.)"
Am5_trab_eco_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Comercio Virtual: Otra opción",
Am5_trab_clientes," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Atención a clientes",A2 = Atención a clientes|A3 = Recepcionista|A4 = Vendedor de tiendas departamentales|A5 = Promotor de seguros|A6 = Telefonía
Am5_trab_client_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Atención a clientes: Otra opción",
Am5_trab_administrativo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Administrativo",A2 = Contador público|A3 = Administrador|A4 = Recursos humanos
Am5_trab_admin_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Administrativo: Otra opción",
Am5_trab_emple_gob," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental",A1 = ¿DE QUÉ TIPO?
Am5_trab_emple_gob_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Empleado gubernamental: Otra opción",
Am5_trab_gobierno," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo","A2 = Jefe de departamento|A3 = Jefe de área, subdirector|A4 = Subadministrador|A5 = Director|A6 = Administrador|A7 = Director general|A8 = Administrador general"
Am5_trab_gob_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Gubernamental administrativo: Otra opción",
Am5_trab_maquinaria," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil",A1 = ¿DE QUÉ TIPO?
Am5_trab_maq_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Operador de maquinaría móvil: Otra opción",
Am5_trab_tecnico," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Personal técnico",A1 = ¿DE QUÉ TIPO?
Am5_trab_tec_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Personal técnico: Otra opción",
Am5_trab_educativo," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área educativa",A2 = Investigador-profesor en universidad/preparatoria|A3 = Educación básica|A4 = Técnico en educación (educador o guardería)
Am5_trab_educ_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área educativa: Otra opción",
Am5_trab_independiente," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente",A2 = Abogado|A3 = Psicólogo|A4 = Contador|A5 = Dentista|A6 = Médico independiente|A7 = Terapeuta
Am5_trab_ind_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Profesionista independiente: Otra opción",
Am5_trab_seguridad," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Seguridad",A2 = Guardaespaldas|A3 = Patrullero|A4 = Vigilante|A5 = Empleado de seguridad en bancos|A6 = Empleado de seguridad privada|A7 = Policía de tránsito
Am5_trab_seg_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Seguridad: Otra opción",
Am5_trab_salud," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área de la salud",A2 = Médico|A3 = Enfermera|A4 = Camillero|A5 = Paramédico
Am5_trab_sal_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Área de la salud: Otra opción",
Am5_trab_construc," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Construcción",A2 = Arquitecto|A3 = Ingeniero civil/albañil o trabajador general
Am5_trab_const_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Construcción: Otra opción",
Am5_trab_fabrica," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Fábrica",A2 = Empleado
Am5_trab_fab_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Fábrica: Otra opción",
Am5_trab_agricultura," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Agricultura",A2 = Agricultor|A3 = Granjero|A4 = Siembra
Am5_trab_agric_otro," - Tu amigo 5, ¿a qué se dedica/dedicaba principalmente? Agricultura: Otra opción",
AmCS_sobrepeso," - Tu amigo 5, ¿qué proporción tienen sobrepeso y obesidad?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_sobrepeso_alternativo," - Tu circulo social, ¿qué proporción tienen sobrepeso y obesidad? Otro",
AmCS_ejercicios," - Tu circulo social, ¿qué proporción hace ejercicio habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_ejercicios_alternativo," - Tu circulo social, ¿qué proporción hace ejercicio habitualmente? Otro",
AmCS_fumar," - Tu circulo social, ¿qué proporción fuma habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_fumar_alternativo," - Tu circulo social, ¿qué proporción fuma habitualmente? Otro",
AmCS_tomar," - Tu circulo social, ¿qué proporción toma habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_tomar_alternativo," - Tu circulo social, ¿qué proporción toma habitualmente? Otro",
AmCS_comer," - Tu circulo social, ¿qué proporción se alimenta sanamente habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_comer_alternativo," - Tu circulo social, ¿qué proporción se alimenta sanamente habitualmente? Otro",
AmCS_estudios," - Tu circulo social, ¿qué proporción se realiza estudios clínicos habitualmente?",A2 = 0-25% |A3 = 25-50%|A4 = 50-75%|A5 = 75-100%
AmCS_estudios_alternativo," - Tu circulo social, ¿qué proporción se realiza estudios clínicos habitualmente? Otro",
